transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T9043,U012,2024-06-02,Expense,,1881.0,,,Uber ride
T10489,U142,2021-05-31,Expense,Others,155.0,Cash,Ahmedabad,Petrol
T8169,U025,2022-12-27,Income,Freelance,37978.0,Cash,Lucknow,Gym membership
T10539,U149,2023-06-25,Expense,Travel,1040.0,Cash,,Gym membership
T9771,U149,2023-10-25,Income,Investment,44913.0,UPI,Jaipur,EMI payment
T3382,U031,,Expense,Food,1510.0,Cash,Hyderabad,
T3032,U147,2022-01-16,Expense,Travel,3621.0,Card,Ahmedabad,Books
T2866,U036,2023-11-11,Expense,Food,7582.0,Cash,Delhi,
T2254,U039,2021-06-29,Expense,Travel,-500.0,UPI,Lucknow,Restaurant dinner
T8905,U115,2024-10-28,Expense,Travel,9403.0,Bank Transfer,Lucknow,Movie tickets
T13231,U118,2024-04-21,Expense,Education,,Bank Transfer,Bangalore,
T1180,U001,2023-04-17,Income,Investment,48060.0,,Kolkata,
T9100,U129,2023-10-04,Expense,Food,122.0,,Mumbai,Uber ride
T0363,U010,2022-07-13,Expense,Savings,791.0,,Delhi,
T12313,U131,2022-07-08,Income,Freelance,46846.0,,,
T9378,U137,2022-06-21,Income,Others,39248.0,Cash,Jaipur,Movie tickets
T1043,U081,,Expense,Rent,5649.0,Cash,Ahmedabad,Uber ride
T13689,U146,2023-11-29,Expense,Rent,10666.0,Card,Lucknow,
T7983,U138,2022-07-16,Expense,Utilities,1316.0,Bank Transfer,Ahmedabad,Online course
T11560,U108,2023-05-17,Expense,Food,,Bank Transfer,Chennai,
T8548,U082,2023-04-05,Expense,Food,4364.0,Cash,Jaipur,Online course
T10064,U087,2024-04-17,Income,Freelance,78341.0,,Mumbai,Movie tickets
T9286,U103,2023-11-10,Expense,Food,3765.0,UPI,Bangalore,
T3843,U070,2023-10-08,Expense,Utilities,2375.0,UPI,Kolkata,
T9133,U035,2024-08-16,Expense,Utilities,9313.0,Cash,Jaipur,Train ticket
T8486,U149,2021-09-28,Expense,Health,6129.0,Cash,,
T7447,U120,2023-05-26,Expense,Utilities,5835.0,Cash,Bangalore,Online course
T2727,U078,2023-11-14,Expense,Travel,7539.0,Card,Jaipur,Medicine
T4987,U086,2021-08-28,Expense,Rent,33245.0,Bank Transfer,Pune,
T9984,U114,2021-10-30,Expense,Food,576.0,Cash,Jaipur,Lunch
T9688,U143,2023-03-23,Income,Others,50255.0,Card,Lucknow,Petrol
T10482,U109,2023-08-06,Expense,Rent,46470.0,Bank Transfer,Mumbai,
T13755,U080,2024-06-05,Expense,Utilities,6402.0,UPI,Lucknow,Restaurant dinner
T13615,U149,2022-06-28,Expense,Education,1671.0,UPI,Chennai,Internet bill
T2380,U140,,Income,Bonus,359448.0,Card,Jaipur,
T2711,U086,2021-05-03,Expense,Rent,3371.0,Cash,Mumbai,Petrol
T12142,U103,2022-07-16,Income,Investment,360058.0,Card,Delhi,Petrol
T10540,U143,2021-05-25,Expense,Travel,4353.0,UPI,,
T0270,U113,2022-04-24,Expense,Utilities,993.0,UPI,Delhi,EMI payment
T11218,U116,2024-08-17,Expense,Rent,18396.0,Bank Transfer,Lucknow,Monthly rent payment
T2669,U061,2023-10-02,Expense,Food,510.0,Bank Transfer,Chennai,ATM withdrawal
T8617,U080,2024-07-26,Expense,Food,9358.0,Cash,Pun,Movie tickets
T4165,U028,2024-07-10,Expense,Entertainment,6435.0,Bank Transfer,Hyderabad,
T1336,U022,2022-10-28,Expense,Savings,9615.0,Cash,Lucknow,
T2490,U146,2021-01-04,Expense,Travel,6659.0,UPI,,
T7234,U061,2021-05-05,Expense,Food,8074.0,Cash,Jaipur,Coffee
T13004,U144,2021-08-24,Expense,Utilities,8309.0,Cash,Hyderabad,
T4839,U016,2022-10-11,Expense,Education,1993.0,Card,Jaipur,
T6363,U141,2024-07-02,Expense,Food,5667.0,Bank Transfer,Delhi,ATM withdrawal
T9663,U147,2023-06-15,Expense,Rent,8290.0,Card,Lucknow,
T10936,U017,2021-02-11,Expense,Rent,993.0,UPI,Pune,
T3805,U067,2021-08-04,Expense,Food,231.0,UPI,Mumbai,Online course
T4435,U131,2022-03-20,Expense,Food,1731.0,Bank Transfer,Mumbai,Uber ride
T11127,U009,2024-04-06,Expense,Entertainment,9061.0,Bank Transfer,Chennai,
T13964,U046,2021-08-11,Income,Investment,,UPI,Bangalore,Electricity bill
T1353,U114,2021-01-29,Income,Freelance,41522.0,UPI,Ahmedabad,Electricity bill
T4807,U148,2023-12-27,Expense,Entertainment,,Cash,Lucknow,Coffee
T6364,U128,2021-10-27,Expense,Food,3755.0,Cash,Chennai,Books
T12597,U108,2024-05-23,Income,Freelance,50480.0,Cash,Delhi,Movie tickets
T0796,U052,,Expense,Health,438.0,Card,Pune,Petrol
T13511,U076,2024-09-26,Expense,Savings,5210.0,Card,Ahmedabad,Uber ride
T4109,U114,2021-03-22,Expense,Food,9201.0,Cash,Jaipur,
T4725,U066,2023-12-17,Expense,Health,6307.0,Bank Transfer,Delhi,Doctor consultation
T3147,U101,2023-10-26,Income,Others,53514.0,Card,Mumbai,Monthly rent payment
T7787,U147,2023-07-06,Expense,Food,400.0,Bank Transfer,Ahmedabad,Shopping
T8275,U042,2024-10-23,Expense,Rent,5511.0,Card,Ahmedabad,
T0331,U137,2023-12-28,Expense,Food,587.0,Bank Transfer,Delhi,Movie tickets
T13074,U033,2022-07-19,Income,Others,61140.0,UPI,Kolkata,Shopping
T11974,U053,2023-10-10,Expense,Utilities,9628.0,Card,Kolkata,Grocery shopping
T13645,U148,2024-09-22,Expense,Food,5908.0,UPI,Bangalore,Electricity bill
T11566,U119,2024-09-02,Expense,Food,0.0,Bank Transfer,Jaipur,Lunch
T7549,U127,2021-01-18,Expense,Health,7537.0,Cash,Lucknow,
T13889,U107,2024-05-04,Expense,Food,3892.0,UPI,Hyd,
T6085,U140,,Expense,Utilities,3377.0,Cash,Ahmedabad,Fixed deposit
T7879,U072,2023-01-06,Expense,Rent,6176.0,Cash,Bangalore,Gym membership
T8301,U099,2022-07-21,Expense,Rent,45945.0,Card,Mumbai,
T0412,U143,2021-09-15,Expense,Rent,14330.0,Bank Transfer,Mumbai,
T3481,U072,2024-11-02,Expense,Rent,32903.0,Bank Transfer,Mumbai,Train ticket
T6629,U118,2024-08-06,Expense,Rent,735.0,Card,Delhi,
T5573,U136,2022-02-15,Expense,Rent,48793.0,Bank Transfer,Kolkata,
T11568,U019,2023-01-22,Expense,Rent,17355.0,Card,Pun,Restaurant dinner
T5982,U112,2023-01-18,Expense,Food,2370.0,UPI,Mumbai,Doctor consultation
T7909,U066,2023-04-11,Expense,Entertainment,5199.0,UPI,Chennai,
T9948,U009,2022-04-25,Expense,Rent,6440.0,Bank Transfer,Lucknow,
T13732,U135,2024-04-19,Income,Salary,46790.0,Bank Transfer,Bangalore,Internet bill
T5157,U140,2021-11-11,Expense,,6547.0,Bank Transfer,Kolkata,Train ticket
T13169,U141,2021-12-15,Expense,Education,5354.0,,Hyd,Coffee
T5442,U091,2022-03-07,Expense,Entertainment,9282.0,Card,Delhi,ATM withdrawal
T8836,U048,,Income,Freelance,48154.0,Cash,Kolkata,Doctor consultation
T6826,U047,2024-01-23,Expense,Education,5591.0,UPI,Mumbai,Restaurant dinner
T9857,U074,,Expense,Travel,7544.0,UPI,Hyderabad,Online course
T12068,U089,2024-09-18,Expense,Rent,2077.0,Card,Delhi,Train ticket
T1756,U022,2021-07-07,Expense,Utilities,4047.0,Card,,Lunch
T6549,U081,2024-09-27,Expense,Education,,,Delhi,
T13311,U112,2023-12-21,Expense,Education,5808.0,Cash,Jaipur,
T9618,U055,2024-11-03,Expense,Travel,9745.0,UPI,Kolkata,Electricity bill
T5605,U087,2021-09-22,Expense,Education,1651.0,Bank Transfer,Ahmedabad,Movie tickets
T8841,U101,2021-01-21,Expense,Travel,1902.0,Bank Transfer,Hyderabad,
T5482,U029,2023-05-31,Expense,Education,7093.0,Bank Transfer,Hyderabad,Online course
T5385,U067,2023-01-14,Income,Freelance,19423.0,,Chennai,Movie tickets
T3722,U145,2021-11-02,Expense,Utilities,8937.0,Card,Chennai,Monthly rent payment
T9440,U150,2024-01-06,Expense,Food,7041.0,Cash,Lucknow,Uber ride
T10913,U096,2022-03-15,Expense,Travel,949.0,Cash,Lucknow,
T8840,U137,2021-06-12,Income,Salary,29816.0,Card,Delhi,
T8895,U121,,Expense,Utilities,9865.0,Cash,Bangalore,Internet bill
T6268,U076,2024-01-12,Expense,Rent,34284.0,Cash,,
T8762,U039,2024-09-21,Expense,Utilities,2204.0,UPI,Mumbai,Fixed deposit
T6974,U080,2023-01-18,Expense,Food,4505.0,UPI,Lucknow,Gym membership
T4863,U031,2021-03-13,Income,Others,25390.0,UPI,Ahmedabad,
T6533,U055,2024-11-06,Expense,Food,3133.0,Bank Transfer,Hyderabad,EMI payment
T6775,U094,2024-03-27,Expense,Rent,13149.0,Card,,
T1774,U053,2021-09-15,Expense,Travel,8339.0,Bank Transfer,,
T6463,U067,2023-01-26,Income,Investment,43524.0,UPI,Hyderabad,
T0495,U014,2022-07-06,Income,Freelance,142875.0,UPI,Kolkata,Movie tickets
T7606,U107,2023-08-18,Expense,Food,1377.0,Bank Transfer,Bangalore,
T6344,U120,2022-07-11,Expense,Entertainment,,Bank Transfer,Bangalore,
T11871,U086,2023-05-09,Expense,Entertainment,-1000.0,Cash,Hyderabad,Uber ride
T7024,U117,2021-03-07,Expense,Food,8842.0,Cash,Jaipur,
T1788,U007,2021-07-21,Expense,Health,6696.0,Card,Kolkata,Grocery shopping
T12615,U037,2024-07-26,Expense,Savings,-500.0,Bank Transfer,Delhi,Petrol
T4811,U025,2023-05-29,Expense,Food,1892.0,Bank Transfer,Mumbai,Shopping
T13561,U149,,Expense,Food,4174.0,Bank Transfer,Bangalore,Lunch
T1252,U112,2023-11-19,Expense,Entertainment,8880.0,Cash,Delhi,Coffee
T4013,U081,,Expense,Food,1435.0,UPI,Ahmedabad,
T5363,U054,2022-11-26,Expense,Food,937.0,Bank Transfer,Chennai,
T5086,U142,2023-03-27,Income,Freelance,64120.0,Cash,Jaipur,Medicine
T11273,U045,2023-09-11,Expense,Travel,2375.0,Bank Transfer,,Movie tickets
T12276,U104,2021-03-24,Expense,Utilities,7563.0,UPI,Pun,Uber ride
T0072,U011,2024-03-16,Expense,Education,7481.0,Cash,Mumbai,Internet bill
T0297,U025,2021-12-27,Expense,Health,1107.0,Cash,Ahmedabad,ATM withdrawal
T2578,U045,2021-03-13,Expense,Others,9500.0,Bank Transfer,Ahmedabad,
T13129,U020,2024-10-07,Expense,Food,518.0,Bank Transfer,,
T13971,U021,2024-11-05,Expense,Travel,8573.0,Card,Delhi,
T10307,U112,2023-08-31,Expense,Rent,15504.0,Bank Transfer,Bangalore,Medicine
T3343,U077,2021-02-12,Expense,Entertainment,925.0,Cash,Bangalore,Uber ride
T9156,U039,2022-04-22,Expense,Food,8291.0,Card,,
T7369,U127,2024-06-15,Income,Bonus,285939.0,Cash,Mumbai,Electricity bill
T10784,U112,2024-11-23,Expense,Education,3762.0,Bank Transfer,Hyderabad,Coffee
T1566,U073,2021-11-16,Expense,Utilities,7998.0,UPI,Hyderabad,
T13691,U074,2023-04-24,Expense,Rent,44674.0,Card,Kolkata,Medicine
T3586,U086,2022-04-17,Expense,Food,999999.0,Bank Transfer,Ahmedabad,
T1597,U013,2023-05-03,Expense,Savings,6271.0,UPI,Mumbai,Petrol
T13665,U136,2023-12-22,Expense,Entertainment,114.0,Card,Hyderabad,Shopping
T3931,U109,2022-04-19,Income,Others,12226.0,Bank Transfer,Ahmedabad,Coffee
T0299,U016,2024-01-30,Expense,Utilities,4723.0,Bank Transfer,Pune,
T12008,U026,2024-11-29,Expense,Food,1239.0,UPI,Pun,EMI payment
T2447,U110,2023-08-01,Expense,Entertainment,5424.0,Bank Transfer,Bangalore,
T10835,U053,2021-06-08,Expense,Rent,335.0,Card,Bangalore,
T11023,U100,2022-01-30,Expense,Food,1239.0,Bank Transfer,Bangalore,Medicine
T11070,U005,2021-04-25,Expense,Travel,,Cash,Ahmedabad,Gym membership
T6243,U030,2024-05-12,Expense,Food,6149.0,Cash,Pune,Coffee
T5047,U069,2023-05-31,Expense,Travel,4061.0,Card,Kolkata,
T10076,U042,2021-08-28,Expense,Travel,5964.0,Card,Jaipur,Restaurant dinner
T4871,U116,2024-05-08,Expense,Food,3758.0,Card,Lucknow,Electricity bill
T3181,U148,,Income,Freelance,58958.0,UPI,Hyd,EMI payment
T2170,U092,2021-07-16,Expense,Education,9322.0,UPI,Pun,Coffee
T1497,U054,2022-04-17,Expense,Food,,Bank Transfer,,
T12688,U069,2022-04-07,Expense,Rent,39620.0,Card,Hyderabad,Electricity bill
T1680,U037,2022-07-16,Expense,Travel,5983.0,Bank Transfer,Chennai,ATM withdrawal
T5750,U005,2023-11-06,Expense,Travel,-500.0,Bank Transfer,Pun,Petrol
T7159,U088,2021-12-27,Expense,Travel,4678.0,Cash,Ahmedabad,Petrol
T1690,U127,2021-11-02,Expense,Education,2012.0,Card,,Internet bill
T2034,U096,2022-02-06,Expense,Food,3618.0,Card,Ahmedabad,
T7866,U017,2021-12-18,Expense,Entertainment,6511.0,Bank Transfer,,
T0166,U015,2022-03-26,Income,Freelance,57026.0,,Lucknow,Shopping
T1825,U065,2022-07-15,Expense,Travel,4725.0,,Jaipur,Fixed deposit
T1492,U047,2021-05-15,Income,Bonus,112085.0,Card,Chennai,
T8255,U132,2023-12-28,Income,Bonus,57627.0,Cash,Chennai,ATM withdrawal
T8509,U023,2023-04-06,Expense,Rent,1301.0,Cash,Lucknow,Monthly rent payment
T5541,U150,2024-10-25,Expense,Savings,7036.0,UPI,,Uber ride
T5561,U098,2023-08-27,Expense,Food,7916.0,UPI,Ahmedabad,
T11358,U039,2021-06-27,Expense,Misc,6136.0,Card,Chennai,
T10995,U032,2023-02-19,Expense,Rent,45912.0,UPI,Kolkata,Restaurant dinner
T8191,U123,2023-10-12,Expense,Entertainment,2703.0,,Kolkata,Shopping
T1359,U040,2024-04-30,Expense,Food,7644.0,UPI,Ahmedabad,
T4659,U080,2023-09-16,Expense,Food,,Bank Transfer,Jaipur,Restaurant dinner
T0759,U101,,Expense,Others,4456.0,Card,Ahmedabad,Books
T7949,U120,2021-08-05,Expense,Food,7932.0,Bank Transfer,Bangalore,Doctor consultation
T2494,U099,2023-01-10,Expense,Food,4670.0,Cash,Bangalore,Restaurant dinner
T12542,U044,2024-10-16,Expense,Rent,8846.0,Bank Transfer,Lucknow,Shopping
T9692,U096,2023-10-14,Expense,Food,9303.0,UPI,Pune,Petrol
T7439,U066,2022-05-11,Expense,Rent,46063.0,UPI,Jaipur,Train ticket
T6651,U102,2023-05-02,Expense,Travel,6737.0,Card,Lucknow,
T0971,U025,2022-04-05,Expense,Rent,1568.0,Cash,Lucknow,Uber ride
T8869,U102,2021-01-09,Income,Others,74830.0,Card,Lucknow,Gym membership
T13230,U023,2024-09-26,Expense,Entertainment,8903.0,Bank Transfer,Bangalore,Electricity bill
T10388,U124,2021-01-08,Expense,Utilities,1663.0,,Kolkata,Monthly rent payment
T5836,U137,2021-04-30,Expense,Entertainment,887.0,,Ahmedabad,Coffee
T1172,U051,2022-04-18,Expense,Food,8766.0,UPI,Bangalore,Fixed deposit
T8922,U076,2021-06-26,Expense,Food,,Cash,Bangalore,
T6375,U083,2024-04-15,Expense,Entertainment,213.0,Bank Transfer,Hyderabad,
T1832,U034,2024-05-20,Expense,Utilities,2880.0,Card,Pune,
T2233,U032,2021-12-01,Expense,Health,2593.0,UPI,Jaipur,Books
T3854,U032,2022-10-16,Expense,Travel,6895.0,Cash,Kolkata,
T9536,U124,2022-02-10,Expense,Entertainment,5108.0,Bank Transfer,Chennai,Grocery shopping
T1593,U085,2022-11-06,Income,Salary,740026.0,Card,Mumbai,
T9835,U063,2024-09-21,Expense,Entertainment,,UPI,Jaipur,
T5081,U082,2022-05-12,Expense,Entertainment,-1000.0,Cash,Lucknow,
T2860,U068,2024-01-19,Expense,Food,3519.0,,Bangalore,Train ticket
T9052,U035,2024-07-31,Income,Salary,911154.0,Bank Transfer,Bangalore,Grocery shopping
T6829,U018,2022-02-13,Expense,Food,703.0,UPI,Jaipur,
T10601,U134,2024-12-08,Expense,Food,2788.0,Bank Transfer,Mumbai,
T5993,U007,,Expense,Entertainment,6388.0,Card,Jaipur,Train ticket
T8780,U070,2021-08-30,Expense,Travel,2002.0,Bank Transfer,Ahmedabad,Grocery shopping
T1820,U018,2021-02-25,Expense,,6686.0,UPI,Kolkata,Coffee
T6438,U123,2021-11-02,Expense,Others,7164.0,Bank Transfer,Bangalore,
T8939,U140,2021-05-04,Expense,Travel,4433.0,UPI,Ahmedabad,Monthly rent payment
T13492,U055,2021-04-03,Expense,Food,1196.0,Cash,Hyderabad,Fixed deposit
T11971,U132,2022-02-02,Expense,Others,7238.0,UPI,Kolkata,Books
T1944,U105,2022-12-01,Expense,Others,1275.0,Card,Hyd,Doctor consultation
T9340,U022,2022-08-21,Expense,Travel,3503.0,Bank Transfer,Kolkata,ATM withdrawal
T10332,U025,2024-01-14,Expense,Rent,7195.0,UPI,Mumbai,ATM withdrawal
T0150,U016,2023-03-27,Expense,Food,6690.0,UPI,Jaipur,Books
T8237,U050,2023-05-16,Expense,Utilities,2718.0,UPI,Pune,ATM withdrawal
T9345,U061,2023-09-02,Expense,Utilities,5069.0,UPI,Lucknow,
T6199,U150,2021-12-06,Expense,Utilities,7956.0,Cash,Hyderabad,Electricity bill
T4433,U119,2021-02-24,Expense,Rent,7368.0,UPI,Bangalore,
T8104,U057,2022-01-07,Expense,Travel,4856.0,UPI,,
T12293,U101,2021-02-25,Expense,Rent,47775.0,Cash,Mumbai,Restaurant dinner
T7838,U122,2021-05-24,Expense,Travel,4687.0,Cash,Mumbai,
T13239,U066,2024-09-23,Expense,Food,7218.0,Bank Transfer,Delhi,Online course
T4144,U059,2022-10-14,Expense,Rent,30161.0,Card,Bangalore,Medicine
T3613,U105,2023-11-19,Expense,Rent,28443.0,Card,Kolkata,Monthly rent payment
T0218,U047,2024-07-03,Income,Bonus,48096.0,Card,Hyderabad,
T12058,U117,2022-09-26,Expense,Food,2846.0,UPI,Bangalore,Internet bill
T1423,U057,2023-10-05,Income,Others,41149.0,Cash,Bangalore,Monthly rent payment
T6995,U081,2022-08-06,Expense,Entertainment,,UPI,Bangalore,Coffee
T12102,U103,2022-10-29,Expense,Entertainment,3518.0,Bank Transfer,,
T11601,U073,2021-08-13,Expense,Utilities,2585.0,UPI,Pune,Restaurant dinner
T5720,U073,2023-03-27,Income,Salary,10205.0,UPI,Hyderabad,Monthly rent payment
T7802,U115,2022-09-26,Expense,Health,5682.0,Cash,Ahmedabad,
T2393,U129,2021-12-10,Expense,Entertainment,836.0,Bank Transfer,Chennai,Internet bill
T9127,U006,2023-10-19,Expense,Travel,5955.0,UPI,Pune,Monthly rent payment
T6361,U040,2024-03-05,Income,Salary,581306.0,Cash,,Train ticket
T3012,U076,2023-08-10,Expense,Travel,1964.0,Cash,Kolkata,
T5670,U099,2021-07-30,Income,Investment,28198.0,Cash,Kolkata,
T3894,U080,2021-12-19,Expense,Rent,9664.0,Card,Bangalore,Lunch
T3999,U046,2023-11-05,Expense,Travel,1540.0,Card,Lucknow,
T1034,U044,2024-02-03,Expense,Travel,2787.0,Card,Chennai,
T9956,U014,2022-08-13,Expense,Food,4860.0,Card,Pune,Lunch
T1604,U066,2021-11-09,Expense,Travel,3752.0,Bank Transfer,Delhi,
T12945,U102,2024-01-12,Income,Bonus,57861.0,Bank Transfer,Lucknow,EMI payment
T8930,U047,2021-10-03,Expense,Food,4918.0,Cash,Chennai,Restaurant dinner
T9513,U087,2024-06-05,Expense,Misc,2372.0,Bank Transfer,Pun,EMI payment
T8348,U095,2023-09-03,Expense,Rent,10141.0,Cash,Jaipur,Books
T5826,U047,2021-03-23,Expense,Travel,9612.0,Bank Transfer,Chennai,Lunch
T9805,U032,2022-03-28,Expense,Food,515.0,Cash,Jaipur,Online course
T10390,U045,2024-10-09,Expense,Rent,4682.0,UPI,Pune,
T6630,U124,2021-10-18,Expense,Health,9178.0,Card,Lucknow,ATM withdrawal
T7429,U065,2022-09-08,Expense,Utilities,2168.0,Bank Transfer,Ahmedabad,Train ticket
T9635,U086,2022-05-31,Expense,Entertainment,6136.0,Card,Jaipur,EMI payment
T5830,U144,2022-01-03,Expense,Savings,6609.0,UPI,Chennai,Restaurant dinner
T2797,U090,2024-06-11,Expense,Rent,2802.0,UPI,Hyd,
T0092,U087,2024-02-29,Income,Bonus,64602.0,,Jaipur,ATM withdrawal
T5151,U149,2022-04-26,Expense,Utilities,1329.0,Card,Bangalore,
T10246,U010,2022-08-23,Expense,Utilities,,Cash,Chennai,Internet bill
T1552,U025,2022-09-06,Income,Freelance,48760.0,UPI,Pune,
T11864,U080,2023-08-11,Expense,,,Card,Hyd,Coffee
T0730,U035,,Expense,Travel,6717.0,UPI,Jaipur,
T10177,U138,2023-07-15,Expense,Food,4069.0,Cash,Kolkata,
T0114,U148,2024-09-05,Expense,Food,4320.0,Card,Mumbai,
T6071,U013,2022-11-21,Expense,Education,5179.0,Card,Delhi,Train ticket
T9289,U061,2021-04-26,Expense,Utilities,,UPI,Bangalore,
T6993,U019,2023-07-31,Expense,Rent,18710.0,Card,Bangalore,
T7846,U142,2024-05-07,Expense,Food,8286.0,Cash,Pun,Electricity bill
T6473,U059,2022-11-03,Income,Others,51604.0,Bank Transfer,Lucknow,Fixed deposit
T11744,U082,2024-02-24,Income,Salary,41199.0,,Lucknow,
T4842,U116,2022-07-08,Expense,Rent,5716.0,Cash,,Electricity bill
T13814,U140,2023-08-22,Income,Others,33082.0,Bank Transfer,Bangalore,Lunch
T1890,U110,2021-03-13,Expense,Rent,21048.0,UPI,Mumbai,Grocery shopping
T11923,U010,2023-07-05,Expense,Rent,0.0,Cash,Kolkata,Grocery shopping
T11498,U105,2021-01-13,Expense,Food,2287.0,Cash,Lucknow,
T10309,U112,2024-09-02,Expense,Food,9231.0,UPI,Pune,Petrol
T6439,U111,2024-04-16,Expense,Food,2099.0,Bank Transfer,Mumbai,Medicine
T6279,U030,2024-11-28,Expense,Food,2461.0,Card,,
T6923,U057,2021-07-18,Expense,Food,,Bank Transfer,Chennai,
T3052,U026,2024-02-25,Expense,Rent,5162.0,Card,Chennai,Internet bill
T3064,U037,2021-03-20,Income,Others,44161.0,Card,,
T6115,U051,2021-12-10,Expense,Travel,1616.0,UPI,Jaipur,Online course
T4160,U036,2023-01-28,Income,Freelance,32104.0,Cash,Hyderabad,
T2358,U074,2022-03-15,Income,Bonus,70687.0,,Ahmedabad,
T9164,U094,2023-12-07,Expense,Rent,8582.0,Bank Transfer,Hyderabad,Monthly rent payment
T3630,U052,2024-08-27,Expense,Utilities,4389.0,Bank Transfer,Chennai,Online course
T10208,U143,,Expense,Food,4212.0,Bank Transfer,Delhi,
T8862,U140,2021-05-28,Expense,Health,6652.0,Cash,,
T8377,U141,2022-09-22,Expense,Food,5133.0,Bank Transfer,Mumbai,Petrol
T2800,U056,2022-01-05,Expense,Rent,46587.0,UPI,Jaipur,Grocery shopping
T1460,U125,2022-04-15,Expense,Utilities,9867.0,UPI,Jaipur,Shopping
T9095,U044,2022-10-14,Expense,Rent,18297.0,UPI,Chennai,
T1717,U012,2021-10-17,Expense,Utilities,7175.0,Bank Transfer,Kolkata,
T10529,U129,2024-04-14,Expense,Rent,4212.0,Bank Transfer,Hyderabad,Doctor consultation
T0261,U019,2021-09-06,Income,Freelance,78969.0,Card,Pune,Movie tickets
T10042,U004,2021-08-30,Expense,Utilities,8704.0,UPI,Lucknow,
T3442,U070,2022-07-17,Income,Investment,17401.0,Bank Transfer,Pune,Internet bill
T12426,U062,2021-10-21,Expense,Entertainment,7103.0,Cash,Lucknow,
T0295,U090,2021-12-16,Expense,Travel,1852.0,Bank Transfer,Chennai,Internet bill
T7362,U050,2022-08-05,Expense,Travel,1052.0,Cash,Lucknow,
T10065,U057,2023-04-01,Expense,Savings,433.0,Bank Transfer,Kolkata,EMI payment
T7182,U094,2021-10-25,Expense,Education,1312.0,Bank Transfer,Delhi,EMI payment
T9212,U083,2022-08-05,Expense,Food,1617.0,Card,Jaipur,Grocery shopping
T5266,U032,2021-01-15,Expense,Rent,7973.0,Cash,Mumbai,Monthly rent payment
T9555,U097,2024-12-13,Expense,Travel,4138.0,UPI,Jaipur,ATM withdrawal
T7543,U098,2022-01-21,Expense,Misc,1087.0,Cash,Bangalore,
T11907,U037,2021-12-07,Expense,Rent,485.0,Card,Chennai,
T0610,U135,2024-01-26,Expense,Food,4541.0,Card,Chennai,
T2824,U124,2023-07-05,Income,Bonus,12888.0,Bank Transfer,Hyd,
T6950,U123,2021-04-14,Expense,Food,1736.0,UPI,Mumbai,Electricity bill
T5397,U009,2023-05-26,Expense,Entertainment,8127.0,Cash,Delhi,
T7785,U139,,Income,Others,36710.0,Card,Lucknow,Electricity bill
T0910,U097,2023-08-01,Income,Others,65264.0,Bank Transfer,Kolkata,
T2883,U118,2022-09-05,Expense,Food,2736.0,Card,Lucknow,Online course
T12133,U041,2021-07-06,Expense,Health,7174.0,Card,,
T5394,U055,2021-07-08,Expense,Utilities,5420.0,Bank Transfer,Pune,Train ticket
T2935,U118,2021-03-08,Expense,Food,819.0,Cash,Hyderabad,Petrol
T9168,U041,2022-08-05,Expense,Food,1904.0,UPI,Mumbai,
T5714,U077,2022-03-31,Expense,Utilities,5965.0,Cash,Jaipur,ATM withdrawal
T12625,U094,2024-11-16,Expense,Travel,6822.0,UPI,Mumbai,
T11366,U003,2022-04-14,Expense,Food,8157.0,UPI,Pune,
T13303,U022,2021-03-17,Expense,Utilities,3876.0,,Chennai,
T0870,U130,2024-12-26,Expense,Education,6428.0,,Ahmedabad,ATM withdrawal
T0513,U004,2023-05-03,Expense,Rent,24628.0,Cash,Mumbai,Uber ride
T9980,U080,2023-07-26,Income,Investment,39501.0,Cash,Bangalore,
T2735,U146,2024-03-12,Expense,Entertainment,2120.0,Bank Transfer,Bangalore,Internet bill
T8531,U110,2024-01-05,Expense,Utilities,5268.0,Cash,Pun,Coffee
T0360,U089,2024-08-27,Expense,Utilities,6888.0,Card,Jaipur,Train ticket
T0378,U014,2021-03-15,Expense,Entertainment,8208.0,Bank Transfer,Bangalore,Restaurant dinner
T3003,U014,2023-08-06,Expense,Food,4748.0,Cash,,
T9889,U135,2021-10-24,Income,Investment,33185.0,Card,Delhi,Grocery shopping
T11944,U115,2022-06-21,Expense,Travel,2074.0,Bank Transfer,Jaipur,Medicine
T12079,U119,2021-06-05,Expense,Food,9634.0,Bank Transfer,Pun,EMI payment
T12160,U129,2021-04-23,Income,Bonus,76874.0,Card,Chennai,
T13612,U015,2021-11-30,Income,Others,28010.0,UPI,Chennai,
T13644,U142,2022-09-16,Expense,Food,1063.0,Bank Transfer,Chennai,Grocery shopping
T2767,U031,2021-04-19,Expense,Food,2817.0,Card,Delhi,Lunch
